Date,Open,High,Low,Close,Adj Close,Volume
13-11-2015,266.5,268.950012,261.600006,267.350006,260.916901,4675141
16-11-2015,267,273.25,266.600006,272.100006,265.552582,2383616
17-11-2015,275.799988,276.399994,269.549988,270.75,264.235016,2545418
18-11-2015,270.399994,272.399994,265.700012,267.299988,260.868042,2005924
19-11-2015,268.149994,271.5,265.350006,270.75,264.235016,2036037
20-11-2015,268.100006,273.5,268.100006,269.700012,263.210327,3352666
23-11-2015,274.399994,278.899994,273.399994,276.5,269.84671,3246402
24-11-2015,276.5,277,269.5,270.25,263.747101,2730094
26-11-2015,271.5,272.5,267.049988,268,261.551239,5489324
27-11-2015,269,271.700012,267.549988,268.25,261.795197,3022945
30-11-2015,268.5,269.200012,264.25,268,261.551239,4828780
01-12-2015,269,269.350006,261.100006,263.25,256.915558,5104457
02-12-2015,263.700012,265.799988,260.049988,261.399994,255.110062,3928835
03-12-2015,259.950012,262.950012,256.850006,258.850006,252.621399,5427457
04-12-2015,255,257.899994,254.550003,255.550003,249.400803,3911817
07-12-2015,257.850006,258.899994,254.5,255.100006,248.961639,2699537
08-12-2015,255,255,250.050003,251.050003,245.009079,2741462
09-12-2015,249,251.300003,243.649994,244,238.128723,4226145
10-12-2015,245.100006,249.449997,242.149994,246.899994,240.958939,4531790
11-12-2015,247.949997,250.399994,238.75,241.149994,235.34729,3975604
14-12-2015,239.800003,255.5,239.149994,254.550003,248.424881,4625481
15-12-2015,256.600006,257.399994,251.100006,252.100006,246.033844,3908369
16-12-2015,253.699997,254.5,249,251.649994,245.59465,2954754
17-12-2015,253,257.649994,252,256.299988,250.132751,2430145
18-12-2015,256,261.25,253.550003,260.200012,253.938919,3384209
21-12-2015,261.549988,262.600006,257.950012,260.600006,254.329254,1249639
22-12-2015,261.299988,261.299988,256.350006,257.600006,251.401505,1992099
23-12-2015,259,260.25,255.850006,257.299988,251.108688,1924064
24-12-2015,257.200012,261.299988,254.449997,258.100006,251.889435,1660435
28-12-2015,259,263,257.100006,262,255.695602,2392484
29-12-2015,263.299988,266.399994,261.700012,263.549988,257.208344,1721015
30-12-2015,264.399994,265,261.049988,261.75,255.451614,1410867
31-12-2015,262.5,262.950012,259.200012,260.899994,254.62204,2727837
01-01-2016,261,268.299988,260.100006,267.549988,261.11203,1347893
04-01-2016,264.450012,266.5,257,257.950012,251.743073,2536252
05-01-2016,259.200012,260.299988,254.25,255.699997,249.547195,2815055
06-01-2016,253,257.299988,250.550003,251.800003,245.741058,2029467
07-01-2016,245.649994,247.5,241.5,245,239.10466,4244402
08-01-2016,245.300003,247.25,239.350006,241.399994,235.591293,4219352
11-01-2016,237,238.699997,232.5,234.050003,228.418152,2995719
12-01-2016,234.199997,240.5,234.100006,237.25,231.541153,3544439
13-01-2016,238.75,239.800003,222.800003,230.199997,224.660797,4137056
14-01-2016,227,232.949997,224.699997,227.800003,222.318558,2802513
15-01-2016,228.5,229.449997,216.5,218.25,212.998352,3286291
18-01-2016,211.100006,225.899994,209.800003,219.300003,214.023087,4116330
19-01-2016,222.800003,233.899994,218.699997,232.850006,227.247025,3713322
20-01-2016,229.050003,229.350006,216.050003,219.399994,214.120667,4087126
21-01-2016,224,224,215.100006,221.300003,215.97496,7664473
22-01-2016,223,225,216.449997,221.75,216.414139,5622627
25-01-2016,223,225.800003,217.75,218.399994,213.144699,1804218
27-01-2016,219.949997,220.050003,214.5,215.350006,210.168121,2189628
28-01-2016,216,219.949997,207.149994,210.850006,205.776398,12022147
29-01-2016,211.350006,216.75,208.600006,212.25,207.142715,4589849
01-02-2016,213.25,221.800003,212.75,221.100006,215.77977,3982611
02-02-2016,221.949997,223.949997,211.699997,213.25,208.118652,2971041
03-02-2016,212,214.5,208,210.199997,205.142059,3026403
04-02-2016,212.550003,218,211.649994,215.699997,210.509689,2023624
05-02-2016,215.699997,218,209.100006,211.100006,206.020401,3022383
08-02-2016,211.449997,216.899994,210,212.050003,206.947525,2723554
09-02-2016,210,212.75,208.550003,210.399994,205.337219,1954496
10-02-2016,209.850006,209.899994,198.399994,202.850006,197.968918,3393463
11-02-2016,203,204.800003,182.5,186.850006,182.353912,3670827
12-02-2016,187.949997,190.699997,169.149994,178.050003,173.765656,12168356
15-02-2016,184.449997,194,184,191.149994,186.550446,9208050
16-02-2016,195.5,204.350006,193.75,200.350006,195.529068,9113057
17-02-2016,201.050003,214.300003,196.300003,212.5,207.386703,6728882
18-02-2016,214.5,215.800003,205.75,210.399994,205.337219,4659211
19-02-2016,208.899994,210.800003,205.75,209.399994,204.361282,2019974
22-02-2016,209.050003,211.699997,204.25,205.899994,200.945496,2342159
23-02-2016,205.949997,208.649994,203,204.199997,199.286407,2174859
24-02-2016,202.850006,203.75,198.850006,200.149994,195.333862,3502611
25-02-2016,201.300003,201.899994,195.449997,198.449997,193.674789,4868927
26-02-2016,201.899994,204.449997,196.649994,200.100006,195.285095,2188367
29-02-2016,201,204,195.800003,196.699997,191.966888,3939877
01-03-2016,198,208,196.350006,206.899994,201.921448,2152599
02-03-2016,209,222.550003,208.850006,218.800003,213.535126,4228824
03-03-2016,220.850006,229.449997,217.649994,227.5,222.025757,3290989
04-03-2016,228.850006,228.850006,222.199997,225.149994,219.7323,4768604
08-03-2016,224,231.699997,222.300003,228.25,222.757736,3066086
09-03-2016,228,232.649994,221.300003,226,220.561844,4117976
10-03-2016,228.800003,228.800003,224.199997,226.449997,221.001007,1543894
11-03-2016,226.449997,232.850006,226,231.199997,225.636734,2649095
14-03-2016,233,237.5,229.649994,232.399994,226.807831,2722628
15-03-2016,233.100006,233.600006,227.199997,228.25,222.757736,1913147
16-03-2016,229,229.5,222.75,228.550003,223.050491,2172701
17-03-2016,231.399994,239.5,231.050003,235.699997,230.028442,5383866
18-03-2016,236.449997,243.199997,235.75,241.949997,236.128052,4606790
21-03-2016,238.949997,245,236.75,243.850006,237.982346,3240298
22-03-2016,242,243.300003,236.5,239.550003,234.845184,3153670
23-03-2016,239.75,243.199997,237.350006,238.300003,233.619751,2083410
28-03-2016,240.399994,242.949997,232.699997,235.649994,231.021774,2756755
29-03-2016,236.449997,242.199997,233.300003,237.850006,233.178589,2043092
30-03-2016,240,248.5,239.550003,245.949997,241.119507,2883662
31-03-2016,247.100006,250,242.5,247.699997,242.835114,4192902
01-04-2016,248,248,239.5,242.899994,238.129395,1772898
04-04-2016,249.449997,249.449997,241.199997,242.550003,237.78627,1986415
05-04-2016,242.399994,242.449997,223.850006,226.25,221.806396,4836504
06-04-2016,227,229.75,221.149994,224.350006,219.943726,6273776
07-04-2016,225.5,228,216,216.800003,212.542007,4171133
08-04-2016,216,220,214.699997,219.25,214.943878,1631016
11-04-2016,220.899994,229.899994,218.75,229.050003,224.551422,2417006
12-04-2016,229,234.800003,226.300003,233.600006,229.012054,2704639
13-04-2016,235,237.949997,232,233.550003,228.963043,2830268
18-04-2016,235.850006,236.75,228.050003,231.300003,226.757217,5479038
20-04-2016,232,236.300003,231.5,233.5,228.914017,2111521
21-04-2016,234.100006,236,228.399994,229.350006,224.845535,2990447
22-04-2016,229.5,233.399994,227.300003,230.100006,225.580795,7431640
25-04-2016,231,233.699997,230.25,231.800003,227.247406,1454607
26-04-2016,232.199997,232.899994,227,229.100006,224.600433,2703783
27-04-2016,230,242,227.649994,241.25,236.511795,7177265
28-04-2016,241.699997,241.699997,234.350006,235.449997,230.825714,5899252
29-04-2016,236,240.100006,232.75,238.199997,233.521713,2160232
02-05-2016,237,237.25,231.800003,232.949997,228.374832,2312439
03-05-2016,235.25,242.449997,232.5,235.5,230.874725,5328996
04-05-2016,234.5,234.5,205.5,208.25,204.159943,22904231
05-05-2016,209.649994,210.699997,196.699997,198,194.111237,17225029
06-05-2016,198,199.5,190.550003,194.550003,190.729004,15642446
09-05-2016,196.149994,198.399994,194.350006,196.75,192.885803,9413270
10-05-2016,197.949997,198.949997,194,194.550003,190.729004,4925308
11-05-2016,191.800003,195.449997,189.300003,193,189.209442,7021749
12-05-2016,194.199997,197.649994,193.600006,195.149994,191.31723,6098282
13-05-2016,194.600006,200.25,179.399994,188.550003,184.846848,15272242
16-05-2016,189,192.199997,183.699997,185.800003,182.150848,9997240
17-05-2016,186.600006,187.350006,182.699997,183.25,179.650925,7208437
18-05-2016,182.399994,185.5,180.550003,183.199997,179.601913,5909252
19-05-2016,184.5,184.5,169.699997,171.550003,168.180725,13478073
20-05-2016,171.600006,180.399994,170.350006,177.949997,174.455032,13115129
23-05-2016,179.25,182.449997,178,181.100006,177.543167,10109957
24-05-2016,180.949997,181.5,177.100006,180.850006,177.29808,3874787
25-05-2016,182.800003,184.050003,181.350006,182.850006,179.258789,4249199
26-05-2016,184,187.5,181.399994,184.800003,181.170502,5744871
27-05-2016,185.399994,192.949997,185,191.699997,187.934967,8241406
30-05-2016,192.699997,194,185.449997,190.25,186.513458,3672794
31-05-2016,190.25,194.699997,186.550003,192.149994,188.376144,6758009
01-06-2016,192.850006,203.300003,192.5,202.300003,198.326813,10935767
02-06-2016,203.449997,206.5,200.699997,205.199997,201.16983,6232617
03-06-2016,206.25,206.25,202.100006,204.550003,200.532593,3927140
06-06-2016,201,204.550003,196,203.699997,199.699295,5811557
07-06-2016,204.649994,207.649994,202.199997,206.5,202.444321,3666830
08-06-2016,207,207.850006,201.699997,203.399994,199.405182,2752494
09-06-2016,204.449997,205.850006,201,201.899994,197.934631,2365078
10-06-2016,202.949997,205.699997,201.5,202.75,198.767944,1978971
13-06-2016,201.199997,203.699997,197.699997,202.600006,198.620911,2446154
14-06-2016,202.600006,210,201.850006,208.600006,204.503067,4836424
15-06-2016,211,211.899994,206.300003,207,202.934494,4053483
16-06-2016,207.5,209.5,202.100006,208.5,204.405014,4409306
17-06-2016,209,209.5,206.449997,207.699997,203.620743,2988774
20-06-2016,203.350006,208.899994,203.350006,206.800003,202.738403,1787203
21-06-2016,207,209.949997,203,203.25,199.258118,2846802
22-06-2016,204,208.449997,203.100006,207.350006,203.277618,3917750
23-06-2016,207.800003,208.800003,204.600006,207.149994,203.081528,4392227
24-06-2016,200,203.100006,195.350006,201.899994,197.934631,6402985
27-06-2016,202,205.649994,202,203.850006,199.846344,2862705
28-06-2016,204,206.800003,202.550003,202.899994,198.914993,5865629
29-06-2016,204,205.25,202.199997,203.050003,199.062057,6496278
30-06-2016,205.899994,207.800003,203.5,206.850006,202.787445,5638170
01-07-2016,205.100006,207.899994,203.800003,204.300003,200.287521,3280576
04-07-2016,206,213.949997,205.5,213.25,209.061737,5170996
05-07-2016,214.550003,216.399994,213,214.550003,210.336197,6536180
07-07-2016,216.449997,216.449997,208.600006,210.050003,205.924591,7139883
08-07-2016,210.050003,211.949997,204.600006,207.050003,202.983505,2451302
11-07-2016,210.25,218.25,208,217.449997,213.17923,7409680
12-07-2016,219.199997,219.899994,215.399994,218,213.718445,5113880
13-07-2016,217.449997,222,215.199997,217.300003,213.032181,5136217
14-07-2016,217.300003,220.699997,214.550003,216.899994,212.64003,3685749
15-07-2016,219.199997,223.649994,218.25,220.5,216.169327,5747335
18-07-2016,221.649994,222.899994,216.25,217.949997,213.669403,3449057
19-07-2016,218.899994,221.800003,216.100006,220.600006,216.26738,3614887
20-07-2016,221,222.399994,218.5,221.399994,217.051666,3477005
21-07-2016,222,226.350006,219.800003,223.199997,218.816315,5312623
22-07-2016,223,225.949997,221.600006,225.350006,220.924088,3937731
25-07-2016,226.300003,227.449997,224.149994,226.149994,221.708374,4843432
26-07-2016,227,229.449997,222.149994,224.399994,219.992737,3999228
27-07-2016,226,229.449997,223.550003,228.699997,224.208282,3648076
28-07-2016,229.800003,231.550003,224.399994,225.25,220.82605,4676659
29-07-2016,227.949997,233.5,226.149994,232.399994,227.835602,4990407
01-08-2016,234.449997,236.25,225.850006,228.550003,224.061234,3414966
02-08-2016,230,231.699997,223.800003,224.649994,220.237823,2083401
03-08-2016,225.699997,228.399994,221.5,222.850006,218.47319,3212161
04-08-2016,226.199997,229.5,223.050003,227.899994,223.423996,2779249
05-08-2016,230.600006,234.899994,229.25,234,229.404205,2112014
08-08-2016,235.5,241.399994,234.050003,240.649994,235.923599,3171611
09-08-2016,241,242.899994,234.800003,239.75,235.041245,7445154
10-08-2016,244.5,261.25,244.149994,258.450012,253.373993,19509517
11-08-2016,258.5,259.75,251.100006,253.5,248.52121,4663215
12-08-2016,254.300003,261,251.199997,258.25,253.177948,8089419
16-08-2016,259.600006,274.600006,258.299988,273.549988,268.177399,15191371
17-08-2016,274,276.350006,265.200012,267.649994,262.393311,11251645
18-08-2016,268.299988,277,267.950012,275.450012,270.040161,9439270
19-08-2016,274.899994,277.899994,270.149994,273.049988,267.687256,3970921
22-08-2016,274.399994,279.700012,268.649994,270.549988,265.236328,3638085
23-08-2016,271.700012,276.149994,270.100006,272.5,267.148041,4511269
24-08-2016,273.799988,273.799988,268.549988,270.100006,264.795166,3036313
25-08-2016,271.5,271.5,260.100006,261.75,256.609192,8422383
26-08-2016,262.950012,263.200012,255.100006,257.700012,252.638733,4991512
29-08-2016,253.449997,263.350006,247.550003,262.600006,257.442505,6941895
30-08-2016,264.549988,265.399994,260.100006,262.950012,257.785614,2076344
31-08-2016,263.25,266.450012,261.700012,262.950012,257.785614,5047234
01-09-2016,263.149994,263.899994,257.799988,258.700012,253.619125,3552214
02-09-2016,259,269.399994,256.799988,268.200012,262.932526,6194172
06-09-2016,270,271.75,267.600006,270.600006,265.2854,4376626
07-09-2016,270,274.100006,266.299988,272.25,266.902985,3506325
