Date,Open,High,Low,Close,Adj Close,Volume
10-07-2020,1363.400024,1375,1345.550049,1349.349976,1349.349976,3017959
13-07-2020,1360,1364.900024,1324.099976,1335.550049,1335.550049,3356697
14-07-2020,1328.800049,1331.400024,1293.300049,1298.300049,1298.300049,2914943
15-07-2020,1306.400024,1311.949951,1280,1290,1290,4372543
16-07-2020,1288.599976,1327.900024,1267,1322.650024,1322.650024,4204057
17-07-2020,1317,1337.900024,1301.099976,1327.449951,1327.449951,4200163
20-07-2020,1330,1336.699951,1309,1319.050049,1319.050049,3481742
21-07-2020,1325.099976,1363,1325,1359,1359,4404245
22-07-2020,1365,1366.349976,1330.949951,1342.349976,1342.349976,4172575
23-07-2020,1340,1379.849976,1335.300049,1374.050049,1374.050049,4308719
24-07-2020,1360,1365,1341.599976,1350,1350,3112378
27-07-2020,1365,1379.5,1310.150024,1322.599976,1322.599976,7560839
28-07-2020,1330.099976,1401.800049,1319.400024,1384.050049,1384.050049,6751771
29-07-2020,1385,1397.949951,1345.900024,1389.449951,1389.449951,4067790
30-07-2020,1395.099976,1424.699951,1376,1385,1385,6097103
31-07-2020,1375,1389.949951,1350.349976,1365.75,1365.75,3223070
03-08-2020,1356,1356,1300.099976,1308.550049,1308.550049,5241260
04-08-2020,1320,1331.349976,1302,1323.949951,1323.949951,4946596
05-08-2020,1332,1353,1322,1334.199951,1334.199951,3475602
06-08-2020,1345,1367.400024,1330.650024,1340.099976,1340.099976,3677830
07-08-2020,1341.5,1347.800049,1323.25,1342.5,1342.5,2807069
10-08-2020,1349,1380,1346.199951,1360.199951,1360.199951,2960056
11-08-2020,1373,1385,1357.150024,1364.599976,1364.599976,2502925
12-08-2020,1350,1354.849976,1333.550049,1335.099976,1335.099976,3839671
