Date,Open,High,Low,Close,Adj Close,Volume
10-05-2016,421,422,414.5,417.600006,405.184479,2321134
11-05-2016,420,451.950012,419,447.950012,434.632202,11074720
12-05-2016,448,450.799988,442.049988,447.5,434.195587,3706501
13-05-2016,447,454.149994,441.049988,448.850006,435.505463,2003016
16-05-2016,452,458.950012,445.700012,447.100006,433.807465,3336110
17-05-2016,447.75,453,443.350006,445.200012,431.963959,2404883
18-05-2016,444,444,433.700012,435.75,422.794922,4031334
19-05-2016,437.950012,440.549988,430.25,438.149994,425.123505,2393541
20-05-2016,436.5,441.200012,432.850006,434.399994,421.485016,889187
23-05-2016,438,444.399994,434.299988,435.649994,422.697845,2402640
24-05-2016,437.5,440.850006,431.350006,439.100006,426.045319,2308055
25-05-2016,447.5,447.899994,439.75,442.600006,429.441223,784790
26-05-2016,441,446.75,439.600006,444.450012,431.236267,1784352
27-05-2016,445.950012,455,443,453.399994,439.920166,1674549
30-05-2016,456.5,456.5,441.600006,443.899994,430.702606,1365844
31-05-2016,445.899994,448.950012,438.549988,443.350006,430.168945,1688323
01-06-2016,445.700012,452.5,442.350006,449.799988,436.427155,872313
02-06-2016,451.350006,458.850006,446.549988,456.649994,443.073517,1156365
03-06-2016,457,461.799988,453.850006,456.549988,442.976501,1085037
06-06-2016,457,457,451.200012,454.299988,440.793396,1391466
07-06-2016,452.200012,466,452.200012,462.799988,449.04068,1258062
08-06-2016,463,463,452.100006,455.75,442.200287,712771
09-06-2016,456,464.649994,456,461.950012,448.215942,1542812
10-06-2016,459,464.399994,457,458.75,445.111084,838038
13-06-2016,453,465,451.25,463.75,449.962433,777891
14-06-2016,465.100006,466.399994,452.799988,455.549988,442.006226,1012262
15-06-2016,458,461.299988,455.299988,457.799988,444.189331,1041386
16-06-2016,457.950012,457.950012,447.5,451.899994,438.464722,1530552
17-06-2016,454.100006,458,449.25,450.399994,437.009338,1797381
20-06-2016,448.100006,452.75,446,449.950012,436.572754,1410878
21-06-2016,450.5,454.700012,446.350006,447.549988,434.24408,1634768
22-06-2016,447.549988,452.5,445.450012,448.299988,434.971771,1855643
23-06-2016,449.700012,453.600006,446,447.950012,434.632202,3701026
24-06-2016,440,451.049988,434.950012,448.399994,435.068817,2316743
27-06-2016,439.450012,452.5,437.25,439.799988,426.724457,2851463
28-06-2016,438.799988,439.850006,433.5,436.899994,423.910706,2858825
